molecule_chembl_id,pchembl_value,smiles,ROMol,MW,HBA,HBD,LogP,rule_of_five_conform
CHEMBL2046466,7.77,O=C(NCCCc1ccc(Cl)nc1)c1ccnc2[nH]c(-c3ccc(F)cc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x000001E1427C0C10>,409.11056606400007,4,2,4.1750000000000025,yes
CHEMBL1630452,7.77,Cc1ccc(Nc2nnc(-c3ccc([N+](=O)[O-])cc3)o2)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x000001E1427C0C80>,330.051967892,6,1,4.350220000000002,yes
CHEMBL4645337,7.77,CC(C)n1cc(C2=C(c3cccc(NC(=O)CF)c3)C(=O)NC2=O)c2cccnc21,<rdkit.Chem.rdchem.Mol object at 0x000001E1427C0CF0>,406.14411868800005,5,2,3.0924000000000005,yes
CHEMBL1682553,7.77,CC(C)Nc1c(-c2ccc3[nH]ncc3c2)nc2ncccn12,<rdkit.Chem.rdchem.Mol object at 0x000001E1427C0D60>,292.143644512,5,2,3.092900000000001,yes
CHEMBL3735856,7.77,O=C(O)c1ccc(CN2CCC(CNC(=O)c3n[nH]c4ccc(-c5ccccc5F)cc34)CC2)o1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427C0DD0>,476.18598349999996,5,3,4.302200000000004,yes
CHEMBL340935,7.77,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCn1cc2c2cccnc21,<rdkit.Chem.rdchem.Mol object at 0x000001E1427C0E40>,486.190319932,8,1,2.621600000000001,yes
CHEMBL501724,7.76,Cc1cc(-c2cc(-c3ccccc3)[nH]c(=O)n2)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x000001E1427C0EB0>,278.105527688,3,2,3.117920000000002,yes
CHEMBL1682842,7.76,COc1ccccc1CCNc1cc(-c2ccncn2)cc(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x000001E1427C0F20>,336.15862588,6,1,2.5054999999999996,yes
CHEMBL331000,7.75,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccc(O)cc2N1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427C0F90>,342.00038969200006,2,3,3.797600000000001,yes
CHEMBL336961,7.75,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ncccc2N1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3040>,327.00072404,2,2,3.487000000000001,yes
CHEMBL469508,7.75,COc1ccc(CSc2nnc(-c3ccc4ncccc4c3)o2)cc1C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A30B0>,417.07588234799994,6,0,5.6045000000000025,yes
CHEMBL260680,7.75,CN1CCC(CC(=O)Nc2n[nH]c3nc(-c4cccs4)c(Br)cc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3120>,433.05719336000004,5,2,4.119300000000003,yes
CHEMBL4103742,7.75,Cn1c(N2CCNC(c3ccccc3)C2)nc(-c2ccncc2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3190>,347.174610292,6,1,1.9931999999999999,yes
CHEMBL4290039,7.75,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3200>,598.2726100760001,8,3,6.391500000000006,no
CHEMBL2177160,7.75,Nc1ncc(-c2ccc(OCCN3CCCCC3)cc2)nc1C(=O)Nc1cccnc1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3270>,418.21172407200004,7,2,3.237800000000002,yes
CHEMBL325654,7.75,COc1cc2c(cc1OC)-c1[nH]c3ccc(C#N)cc3c1CC(=O)N2,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A32E0>,333.11134134,4,2,3.2183800000000007,yes
CHEMBL1630487,7.75,COc1ccc(Nc2nnc(-c3ccc(C#N)cc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3350>,292.096025624,6,1,3.3604800000000017,yes
CHEMBL1081632,7.75,COc1ccc(N/N=C2\C(=O)NN=C2c2cccc(OC)c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A33C0>,324.12224037199996,6,2,2.0058,yes
CHEMBL407373,7.75,CCCC(=O)Nc1n[nH]c2ncc(-c3ccccc3F)cc12,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3430>,298.12298932000004,3,2,3.502600000000001,yes
CHEMBL1091081,7.75,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccc([N+](=O)[O-])cc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A34A0>,358.08326802,4,2,4.530100000000003,yes
CHEMBL3735506,7.75,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cccc(F)c4F)cc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3510>,428.202382512,4,2,3.596300000000002,yes
CHEMBL4069785,7.75,Cn1c(N2CCNC(c3ccc(F)cc3)C2)nc(-c2ccncc2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3580>,365.16518848,6,1,2.1323,yes
CHEMBL4777349,7.75,O=C1NCCC12CCN(c1c(Cl)cncc1-c1cc3ccccc3o1)CC2,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A35F0>,381.12440455999996,4,1,4.254700000000004,yes
CHEMBL2386108,7.75,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cccnc21,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3660>,343.0956912760001,5,1,2.8867000000000003,yes
CHEMBL3736455,7.75,COc1cncc(-c2ccc3[nH]nc(C(=O)NCC4CCN(CC(=O)O)CC4)c3c2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A36D0>,423.19065428,6,3,2.1598999999999995,yes
CHEMBL4474903,7.73,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3740>,368.110710384,4,2,4.348200000000002,yes
CHEMBL2391101,7.72,CC(=O)Nc1cc(-c2nnc(SCc3cccc(C#N)c3)o2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A37B0>,351.078995656,7,1,3.253980000000001,yes
CHEMBL3938724,7.72,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1ccccn1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3820>,368.16371126,3,2,3.9970000000000026,yes
CHEMBL4102920,7.72,Cc1ccc(S(=O)(=O)N2CCN(c3nc(-c4ccncn4)cc(=O)n3C)[C@H](C)C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3890>,440.16305962800004,8,0,1.4451199999999997,yes
CHEMBL1682554,7.72,CCCCNc1c(-c2ccc3[nH]ncc3c2)nc2ncccn12,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3900>,306.159294576,5,2,3.4846000000000013,yes
CHEMBL3401126,7.72,C[C@@H]1OCCN(c2nc(-c3ccncc3F)cc(=O)n2C)[C@H]1C,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3970>,318.149204068,6,0,1.5949999999999998,yes
CHEMBL4796437,7.72,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCC1CCN(Cc2ccccc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A39E0>,505.21476085200004,7,2,4.333600000000004,yes
CHEMBL3401119,7.72,CC[C@@H]1COCCN1c1nc(-c2ccncc2F)cc(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3A50>,318.149204068,6,0,1.5966,yes
CHEMBL261596,7.72,CC(C)C(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3AC0>,280.132411132,3,2,3.219400000000001,yes
CHEMBL4757470,7.71,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCOCC#Cc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3B30>,656.1689328560001,11,3,1.7614999999999998,no
CHEMBL26501,7.7,CN(C)C[C@H]1CCn2c(c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)C1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3BA0>,452.221226136,5,1,3.824200000000003,yes
CHEMBL2386102,7.7,COCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3C10>,386.126657056,5,1,3.6011000000000015,yes
CHEMBL1940985,7.7,C[C@H]1COc2c(NCCCn3ccnc3)c(F)c(N)c3c(=O)c(-c4nnn[nH]4)cn1c23,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3C80>,425.1723991000001,10,3,1.5549999999999993,yes
CHEMBL298445,7.7,Cc1nc(N)sc1-c1ccnc(Nc2cccc([N+](=O)[O-])c2)n1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3CF0>,328.07424462399996,8,2,3.142520000000001,yes
CHEMBL1076682,7.7,COc1ccc(N/N=C2\C(=O)NN=C2c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3D60>,294.111675688,5,2,1.9971999999999999,yes
CHEMBL423323,7.7,COc1ccccc1C1=C(c2cn(CCCNS(N)(=O)=O)c3ncccc23)C(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3DD0>,455.126339772,7,3,0.7952999999999995,yes
CHEMBL3652549,7.7,Cc1cc(Nc2c[nH]c3ncc(F)cc23)nc(C23CC4CC(CC(C4)C2)C3)n1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3E40>,377.201573988,4,2,5.011820000000004,yes
CHEMBL3661033,7.7,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc(-c2ccccc2)c1C,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3EB0>,333.13897373199995,4,2,4.519440000000002,yes
CHEMBL263907,7.7,CCCC(=O)Nc1n[nH]c2ncc(-c3cccc(F)c3)cc12,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3F20>,298.12298932000004,3,2,3.502600000000001,yes
CHEMBL352222,7.7,O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)=C1Nc1cc(Cl)c(O)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x000001E1427A3F90>,392.991925748,6,3,3.0868,yes
CHEMBL4635680,7.7,O=C(NCC1CCCOC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,<rdkit.Chem.rdchem.Mol object at 0x000001E142341040>,371.144533288,3,2,3.664500000000002,yes
CHEMBL3652550,7.7,CC(C)(O)c1cc(Nc2n[nH]c3ncc(F)cc23)nc(C2CCCCC2)n1,<rdkit.Chem.rdchem.Mol object at 0x000001E1423410B0>,370.19173757600004,6,3,3.905700000000002,yes
CHEMBL495751,7.7,CCN(CC)CCNC(=O)c1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341120>,430.2229574520001,8,2,3.001500000000001,yes
CHEMBL523735,7.7,NC(=O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341190>,331.118158036,7,2,2.0287999999999995,yes
CHEMBL1957950,7.7,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(F)cc4Cl)nc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341200>,502.08778202,5,4,4.072000000000002,yes
CHEMBL4088266,7.7,CCOc1ccccc1C1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCN1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341270>,392.19607400800004,8,1,1.7868999999999995,yes
CHEMBL3652541,7.7,Cc1nc(Nc2n[nH]c3ncc(F)cc23)cc(C2CCC(F)(F)CC2)n1,<rdkit.Chem.rdchem.Mol object at 0x000001E1423412E0>,362.146679204,5,2,4.231920000000002,yes
CHEMBL189343,7.7,Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341350>,450.12160732800004,6,1,5.754800000000003,yes
CHEMBL189459,7.7,Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3ccc(F)cc3)nn2n1,<rdkit.Chem.rdchem.Mol object at 0x000001E1423413C0>,396.1498727640001,6,1,5.044420000000003,yes
CHEMBL2163774,7.7,COc1ccc2oc3ncc(OCc4ccccc4)c(-c4ccccc4)c3c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341430>,381.136493468,4,0,6.235600000000004,yes
CHEMBL2163772,7.7,Oc1ccc2oc3ncc(O)c(-c4ccccc4)c3c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001E1423414A0>,277.07389321200003,4,2,4.059200000000002,yes
CHEMBL183038,7.7,O=C(Nc1ncnc2oc(-c3ccccc3)cc12)C1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341510>,307.132076784,4,1,4.018500000000003,yes
CHEMBL365251,7.7,FC(F)(F)c1cc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)ccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x000001E142341580>,466.0920567880001,6,1,6.269100000000004,yes
CHEMBL186425,7.7,Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001E1423415F0>,382.13422270000007,6,1,4.736000000000003,yes
CHEMBL2177166,7.7,CN(C)CCNS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341660>,441.15830859600004,8,3,1.2130000000000003,yes
CHEMBL182493,7.7,Cc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)c(-c3ccc(F)cc3)nn2n1,<rdkit.Chem.rdchem.Mol object at 0x000001E1423416D0>,464.1372573920001,6,1,6.063220000000004,yes
CHEMBL186166,7.7,Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(F)c(F)c3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341740>,418.11537907600007,6,1,5.014200000000002,yes
CHEMBL50894,7.7,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,<rdkit.Chem.rdchem.Mol object at 0x000001E1423417B0>,293.0800412120001,3,2,3.2377000000000002,yes
CHEMBL3735603,7.7,COc1ccncc1-c1ccc2[nH]nc(C(=O)NCC3CCN(CCc4ccccc4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341820>,469.24777523200004,5,2,4.318000000000004,yes
CHEMBL574613,7.7,CC[S@+]([O-])c1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341890>,350.09766543599994,3,0,5.795720000000005,yes
CHEMBL1081630,7.7,COc1ccc(N/N=C2\C(=O)NN=C2c2cccnc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341900>,295.10692465600005,6,2,1.3922,yes
CHEMBL407730,7.68,CCN1CCN(CCCC(=O)Nc2n[nH]c3nc(-c4cccc(O)c4)ccc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341970>,408.2273741359999,6,3,2.6867,yes
CHEMBL3647951,7.68,N#Cc1ccc(NCCNc2nc(-c3ccc(Cl)cc3Cl)cn3nc(C(=O)O)cc23)nc1,<rdkit.Chem.rdchem.Mol object at 0x000001E1423419E0>,467.06642808000004,8,3,4.191980000000001,yes
CHEMBL4071773,7.68,C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x000001E142341A50>,390.18042394400004,7,0,1.5881999999999998,yes
CHEMBL3736035,7.68,COc1ccc(-c2ccc3[nH]nc(C(=O)NCC4CCN(Cc5ccc(C(=O)O)o5)CC4)c3c2)cn1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341AC0>,489.20121896399996,7,3,3.5667000000000018,yes
CHEMBL4779478,7.68,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCOCc1cn(CCNc2c3c(nc4ccccc24)CCCC3)nn1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341B30>,667.268921664,12,3,4.639400000000004,no
CHEMBL2386095,7.67,O=C1NC(=O)C(c2cn(CCO)c3ccc(Br)cc23)=C1c1coc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x000001E142341BA0>,450.02151906,5,2,3.709500000000001,yes
CHEMBL1091082,7.66,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccc(F)cc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x000001E142341C10>,331.088768,2,2,4.761000000000003,yes
CHEMBL53745,7.66,Cn1cc(C2=C(c3cccs3)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x000001E142341C80>,308.061948624,4,1,2.8070000000000004,yes
CHEMBL1834318,7.66,Nc1c(F)c(NCCNc2ccccn2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341CF0>,443.17689603599996,7,4,3.5942000000000016,yes
CHEMBL359482,7.66,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341D60>,301.1327454800001,4,2,4.071920000000001,yes
CHEMBL1087243,7.66,COc1ccc(OC)c(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c1,<rdkit.Chem.rdchem.Mol object at 0x000001E142341DD0>,362.126657056,5,1,2.7626999999999997,yes
CHEMBL126077,7.66,O=Nc1c(-c2c(O)[nH]c3ccccc23)[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x000001E142341E40>,277.085126592,3,3,4.4197000000000015,yes
CHEMBL259744,7.66,CN(C)CCCC(=O)Nc1n[nH]c2nnc(-c3ccccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x000001E142341EB0>,324.16985925999995,5,2,2.3002000000000002,yes
CHEMBL4070244,7.66,Cn1c(N2CCNC(c3cccc(F)c3)C2)nc(-c2ccncc2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x000001E142341F20>,365.16518848,6,1,2.1323,yes
CHEMBL4099428,7.66,Cn1c(N2CCNC(c3ccc(Br)cc3)C2)nc(-c2ccncc2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x000001E142341F90>,425.08512236,6,1,2.755700000000001,yes
CHEMBL2064532,7.66,N#Cc1cc(F)ccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001E142314040>,431.0739905279999,7,0,5.435380000000003,yes
CHEMBL2177180,7.66,COCCCNC(=O)c1nc(-c2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)cnc1N,<rdkit.Chem.rdchem.Mol object at 0x000001E1423140B0>,448.18927437600007,8,2,0.42820000000000225,yes
CHEMBL3091529,7.66,Cn1c(N2CCO[C@@H](c3ccc(F)cc3)C2)nc(-c2ccncc2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x000001E142314120>,366.149204068,6,0,2.5593000000000004,yes
CHEMBL3410105,7.66,COc1cc(-c2ccnc(NC(=O)C3CC3)c2)ncc1C(N)=O,<rdkit.Chem.rdchem.Mol object at 0x000001E142314190>,312.12224037199996,5,2,1.5995999999999997,yes
CHEMBL4789145,7.66,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,<rdkit.Chem.rdchem.Mol object at 0x000001E142314200>,585.25220898,9,4,4.420700000000004,yes
CHEMBL4633727,7.66,O=C(NC1CCOCC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,<rdkit.Chem.rdchem.Mol object at 0x000001E142314270>,357.128883224,3,2,3.416900000000002,yes
CHEMBL4467820,7.66,CC(C)S(=O)(=O)c1ccc(-c2cnc(N)c(-c3nnc(-c4ccccc4)o3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001E1423142E0>,421.12086046800005,8,1,3.624900000000002,yes
CHEMBL4068965,7.66,C[C@@H]1CN(C)CCN1c1nc(-c2ccncn2)cc(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x000001E142314350>,300.16985926,7,0,0.37760000000000016,yes
CHEMBL4638321,7.66,O=C(NCC1CCOCC1)c1n[nH]c2ccc(-c3cccnc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x000001E1423143C0>,336.15862588,4,2,2.7813000000000008,yes
CHEMBL4568087,7.64,Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1,<rdkit.Chem.rdchem.Mol object at 0x000001E142314430>,421.1684793560001,8,2,2.8580000000000005,yes
CHEMBL3401121,7.64,C[C@H]1COCCN1c1nc(-c2ccncc2F)cc(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x000001E1423144A0>,304.133554004,6,0,1.2065,yes
CHEMBL296586,7.64,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,<rdkit.Chem.rdchem.Mol object at 0x000001E142314510>,326.0054750720001,1,2,4.092000000000002,yes
CHEMBL4475312,7.64,NC(=O)c1nc(-c2ccccc2O)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001E142314580>,363.133139404,5,4,2.2916999999999996,yes
CHEMBL4443821,7.64,O=C(/C=C/c1cnc2[nH]cc(-c3ccc(F)cc3)c2c1)NCc1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x000001E1423145F0>,372.13863938400004,3,2,4.093600000000002,yes
CHEMBL1081103,7.64,COc1ccncc1C1=NNC(=O)/C1=N\Nc1cccnc1,<rdkit.Chem.rdchem.Mol object at 0x000001E142314660>,296.10217362400005,7,2,0.7871999999999999,yes
CHEMBL1082176,7.64,COc1cccc(C2=NNC(=O)/C2=N\Nc2ccncc2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001E1423146D0>,295.10692465600005,6,2,1.3921999999999997,yes
CHEMBL1081432,7.64,O=C1NN=C(c2ccccc2)/C1=N/Nc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001E142314740>,298.062138652,4,2,2.6420000000000003,yes
CHEMBL253956,7.64,O=C1OC(Nc2ncc3nnn(-c4ccccc4)c3n2)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x000001E1423147B0>,344.102173624,8,1,2.4916,yes
CHEMBL1682348,7.64,Clc1cccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001E142314820>,309.078123064,4,1,3.5231000000000012,yes
CHEMBL1091083,7.64,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccc(OCc4ccccc4)cc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x000001E142314890>,419.14005462399996,3,2,6.200900000000004,yes
CHEMBL4863960,7.64,O=C(Nc1cncc(OCC2CCN(Cc3ccccc3)CC2)c1)c1ccnc(NC(=O)C2CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001E142314900>,485.242689852,6,2,4.368400000000003,yes
CHEMBL404507,7.64,Nc1ncnc2oc(-c3cccnc3)c(-c3ccc(NS(=O)(=O)c4cccs4)cc3)c12,<rdkit.Chem.rdchem.Mol object at 0x000001E142314970>,449.06163134,8,2,4.396300000000002,yes
CHEMBL3093050,7.64,Cn1c(NCC(O)c2ccccc2)nc(-c2ccncc2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x000001E1423149E0>,322.142975816,6,2,1.9877999999999998,yes
CHEMBL5084461,7.64,C#Cc1ccc2c(c1)[nH]c1ncnc(N(C)C3CCCN(CCC#N)C3)c12,<rdkit.Chem.rdchem.Mol object at 0x000001E142314A50>,358.19059470400003,5,1,2.9066800000000006,yes
CHEMBL4067737,7.62,C[C@@H]1CN(c2ncccn2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x000001E142314AC0>,364.17600726,9,0,0.7423999999999997,yes
CHEMBL552038,7.62,Cc1cc(Nc2nc(Nc3ccccc3)nc3ccccc23)n[nH]1,<rdkit.Chem.rdchem.Mol object at 0x000001E142314B30>,316.14364451200004,5,3,4.148520000000002,yes
CHEMBL4760111,7.62,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCCCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,<rdkit.Chem.rdchem.Mol object at 0x000001E142314BA0>,702.247183176,11,3,4.112800000000003,no
CHEMBL98153,7.62,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2ccccc2N1,<rdkit.Chem.rdchem.Mol object at 0x000001E142314C10>,282.05599065200005,1,2,3.9829000000000017,yes
CHEMBL516261,7.62,COCc1ccc2c(C3=C(c4cn(C)c5ccc(F)cc45)C(=O)NC3=O)coc2c1,<rdkit.Chem.rdchem.Mol object at 0x000001E142314C80>,404.11723524399997,5,1,3.7772000000000023,yes
CHEMBL404565,7.62,O=C(O)CCc1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x000001E142314CF0>,360.13347375200004,7,2,2.971300000000001,yes
CHEMBL4090743,7.62,Cc1cc(F)ccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1,<rdkit.Chem.rdchem.Mol object at 0x000001E142314D60>,379.18083854400004,6,1,2.440719999999999,yes
CHEMBL427909,7.62,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(-c3ccccc3)cc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x000001E142314DD0>,370.142975816,4,3,4.346000000000002,yes
CHEMBL247271,7.62,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCCCc1ccc(c(N3CCCC3)n1)CCCCn1cc2c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x000001E142314E40>,583.2947254240001,6,1,6.517600000000007,no
CHEMBL3410108,7.62,Cn1nc(C(N)=O)cc1-c1ccnc(NC(=O)C2CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x000001E142314EB0>,285.12257472000005,5,2,0.9294999999999999,yes
CHEMBL3940448,7.62,O=C1N/C(=N/Cc2ccccc2)S/C1=C\c1ccc(Cl)c([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x000001E142314F20>,373.02878992399997,5,1,4.008300000000003,yes
CHEMBL2386107,7.6,COCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(Br)cnc21,<rdkit.Chem.rdchem.Mol object at 0x000001E142314F90>,465.032418092,6,1,3.758600000000002,yes
CHEMBL4075525,7.6,CCOc1ccccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1,<rdkit.Chem.rdchem.Mol object at 0x000001E142340040>,391.20082504000004,7,1,2.3918999999999997,yes
CHEMBL3093054,7.6,Cn1c(NCC(=O)c2cccc(F)c2)nc(-c2ccncc2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x000001E1423400B0>,338.11790394,6,1,2.2762000000000002,yes
